track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,speechiness,acousticness,liveness,valence,tempo,duration_ms
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,82,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.45,0.91,6,0.04,0.09,0.12,0.63,125.12,354520
5x6alRKb9sdCidGQz5luEd,Out Ta Get Me,Guns N' Roses,7,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.4,0.97,11,0.08,0.06,0.36,0.45,140.68,263867
4DnEyHNO8MdhFYFrDq73BV,Mr. Brownstone,Guns N' Roses,59,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.49,0.94,8,0.04,0.03,0.3,0.58,106.09,225707
2C4aYxNpoPkmoZ3ZdPeuOB,Knockin' On Heaven's Door,Guns N' Roses,13,Use Your Illusion II (Explicit Version),1/1/1991,This Is Guns N' Roses,rock,album rock,0.5,0.74,6,0.04,0.02,0.11,0.38,132.41,336000
0ZEhlT9v8CdOKu55zhYGv9,Don't Cry (Original),Guns N' Roses,15,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.44,0.57,8,0.03,0,0.12,0.24,124.17,284800
2dyfo7lqKI7NtSAhUZwnoJ,My Michelle,Guns N' Roses,57,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.44,0.94,3,0.05,0.17,0.51,0.31,103.47,218667
267z5eJwlfiP5FZ3CklTtK,Think About You,Guns N' Roses,5,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.24,0.98,1,0.1,0.07,0.06,0.32,170.4,231600
0GQuzKlkH0otZ01oMFzsSu,You're Crazy,Guns N' Roses,4,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.42,0.98,1,0.11,0.01,0.6,0.35,122.05,197200
7iLeu3HnJt7hkxfrqO55V4,Anything Goes,Guns N' Roses,4,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.37,0.97,1,0.06,0.03,0.3,0.28,152.18,206360
5j6WdDC183izbbjedKsSAe,Rocket Queen,Guns N' Roses,4,Appetite For Destruction,1/1/1987,This Is Guns N' Roses,rock,album rock,0.46,0.94,10,0.04,0.03,0.03,0.55,111.58,375307
04MNKrAnzrHDUzuXAtNoLr,Live And Let Die,Guns N' Roses,9,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.26,0.79,11,0.06,0.01,0.12,0.25,152.45,183973
09PTdECef2Uxix7ma0HCxs,You Could Be Mine,Guns N' Roses,6,Use Your Illusion II (Explicit Version),1/1/1991,This Is Guns N' Roses,rock,album rock,0.35,0.98,10,0.12,0.01,0.36,0.32,151.01,343640
7D5n2kpYH2WSqIyEO9MeXf,Patience,Guns N' Roses,67,G N' R Lies,1/1/1988,This Is Guns N' Roses,rock,album rock,0.46,0.27,6,0.03,0.71,0.12,0.37,120.46,354400
2uduMoxSNLkDBhyLS2JroT,Used To Love Her,Guns N' Roses,48,G N' R Lies,1/1/1988,This Is Guns N' Roses,rock,album rock,0.62,0.83,1,0.03,0.43,0.18,0.91,135.11,191360
46AtSShP5IL2Ls3uHpxmt8,Double Talkin' Jive,Guns N' Roses,53,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.35,0.97,8,0.13,0,0.04,0.12,98.35,202040
0EHzXpyi1swR8sMpbVHcLJ,Civil War,Guns N' Roses,6,Use Your Illusion II (Explicit Version),1/1/1991,This Is Guns N' Roses,rock,album rock,0.34,0.79,10,0.07,0.08,0.32,0.38,140,462093
3qjLlHdGbwDQYKYldJp56p,Since I Don't Have You,Guns N' Roses,4,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.26,0.65,6,0.05,0.48,0.14,0.24,69.4,261400
2PrmCyoClC4ulLJR42z74O,There Was A Time,Guns N' Roses,51,Chinese Democracy,1/1/2008,This Is Guns N' Roses,rock,album rock,0.3,0.92,6,0.09,0.03,0.07,0.39,179.95,400693
3E5yOnpyHFerNmTVGn8ZXd,14 Years,Guns N' Roses,3,Use Your Illusion II (Explicit Version),1/1/1991,This Is Guns N' Roses,rock,album rock,0.41,0.93,6,0.04,0.03,0.12,0.55,138.46,261373
0ivarc4umuzp5I3J7lPDJc,Attitude,Guns N' Roses,49,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.34,0.98,1,0.09,0,0.33,0.61,187.77,87000
39WoLsd8lNAdmYLr7z5o5G,Ain't It Fun,Guns N' Roses,3,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.32,0.95,10,0.06,0,0.33,0.4,119.21,305800
4BZdQn690mETPLKmNDhbGi,Don't Damn Me,Guns N' Roses,3,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.28,0.99,8,0.17,0,0.36,0.24,161.91,318867
5dlAkAIEusU1FJcyaYMgVm,Chinese Democracy,Guns N' Roses,2,Chinese Democracy (Version 1),1/1/2008,This Is Guns N' Roses,rock,album rock,0.47,0.8,2,0.08,0,0.13,0.16,133.94,283213
1416zt0Z35YVGt97dXMbxu,Right Next Door To Hell,Guns N' Roses,3,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.37,0.99,10,0.17,0.01,0.07,0.15,100.75,182293
3kSsbFBOdaflBNNJkiG1ja,New Rose,Guns N' Roses,49,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.33,0.96,3,0.14,0,0.31,0.34,176.99,158360
3nW5v0Htr1ySk8czTJIA2V,Better,Guns N' Roses,54,Chinese Democracy,1/1/2008,This Is Guns N' Roses,rock,album rock,0.56,0.78,1,0.04,0.1,0.9,0.39,98.01,297227
4g9TfQAiEN6lDNRJJsiU9T,Sorry,Guns N' Roses,49,Chinese Democracy,1/1/2008,This Is Guns N' Roses,rock,album rock,0.4,0.5,2,0.03,0.07,0.12,0.21,147.52,374187
6fx2QjZU1Pf5DsHXMdGt0W,Sympathy For The Devil,Guns N' Roses,4,Greatest Hits,1/1/2004,This Is Guns N' Roses,rock,album rock,0.32,0.95,8,0.18,0.02,0.19,0.23,108.47,455560
0SvH3iaSrSb8zZnMCEis6C,Yesterdays,Guns N' Roses,3,Use Your Illusion II (Explicit Version),1/1/1991,This Is Guns N' Roses,rock,album rock,0.36,0.85,6,0.06,0.07,0.31,0.43,170.63,196227
2foNAckCzsyD0HJUbmhTZJ,Raw Power,Guns N' Roses,46,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.31,1,10,0.08,0,0.36,0.38,181.33,191827
2lWfuwRnN6aSk50TPx6eCk,If The World,Guns N' Roses,2,Chinese Democracy (Version 1),1/1/2008,This Is Guns N' Roses,rock,album rock,0.64,0.74,7,0.05,0.01,0.12,0.78,146.43,293507
1kq4BX4zZHyr4O5cJGcduh,Hair Of The Dog,Guns N' Roses,49,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.52,0.97,8,0.09,0.01,0.06,0.6,134.34,234907
2dsamqceYOKqLNx2Ch6Zhz,Black Leather,Guns N' Roses,47,The Spaghetti Incident?,1/1/1993,This Is Guns N' Roses,rock,album rock,0.47,0.99,8,0.14,0.01,0.35,0.2,137.6,248493
638OrV0KtFGrxvLoAUvxCY,Shotgun Blues,Guns N' Roses,1,Use Your Illusion II,1/1/1991,This Is Guns N' Roses,rock,album rock,0.26,0.99,8,0.2,0,0.13,0.21,190.51,203000
4vtXsXvSYaTfKQ0dJXbJGu,Dust N' Bones,Guns N' Roses,52,Use Your Illusion I,1/1/1991,This Is Guns N' Roses,rock,album rock,0.44,0.92,8,0.04,0.02,0.18,0.45,129.5,298160
5bGxSfPQfAsC6sBcHT3aZs,Pretty Tied Up (The Perils Of Rock N' Roll Decadence),Guns N' Roses,1,Use Your Illusion II,1/1/1991,This Is Guns N' Roses,rock,album rock,0.43,0.99,6,0.12,0.04,0.42,0.26,138.98,287907
2FEWcWHnDmGD6WSqpW4VYu,This I Love,Guns N' Roses,58,Chinese Democracy,1/1/2008,This Is Guns N' Roses,rock,album rock,0.26,0.44,8,0.03,0.6,0.11,0.13,92.18,334373
1JIQmOrYNMohZ8oygnm9Bg,Move To The City - Live In Japan / 1992,Guns N' Roses,35,Live Era '87-'93,1/1/1999,This Is Guns N' Roses,rock,album rock,0.25,0.97,10,0.22,0,0.99,0.35,159.05,475963
2da7wnI5OoV89TsdKMM81k,Knockin' On Heaven's Door - Live In London / 1992,Guns N' Roses,50,Live Era '87-'93,1/1/1999,This Is Guns N' Roses,rock,album rock,0.27,0.89,6,0.08,0,1,0.36,147.51,447160
0yqcmfdOv3RuDXKaloCKxY,Sweet Child O' Mine - Live In Paris / 1992,Guns N' Roses,50,Live Era '87-'93,1/1/1999,This Is Guns N' Roses,rock,album rock,0.24,0.93,6,0.06,0,0.99,0.41,134.19,445173
7xKNLe9qqIIEW3I83x4crd,Reckless Life (Original Demo Version),Hollywood Rose,44,The Roots of Guns ‘n Roses,2004,This Is Guns N' Roses,rock,album rock,0.37,0.92,7,0.08,0.01,0.07,0.24,124.69,280195
7rdtBpPpe4knfd7aD98h9X,Take Me to Your Heart,Michael Learns To Rock,61,Michael Learns To Rock,5/10/1999,Michael Learns To Rock album,rock,album rock,0.65,0.44,3,0.03,0.24,0.1,0.39,122.01,240640
44OKaUDVpDynn3LWNIwqMO,The Actor - 2014 Remastered Version,Michael Learns To Rock,40,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.69,0.44,0,0.03,0.22,0.07,0.56,80.17,275000
65PbE3qfKElGTcweQMmbzf,Sleeping Child - 2014 Remastered Version,Michael Learns To Rock,40,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.74,0.51,2,0.02,0.07,0.06,0.9,92.94,216000
6lxOK8iqm78PEN2bXcjSEK,25 Minutes - 2014 Remastered Version,Michael Learns To Rock,35,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.52,0.44,6,0.03,0.05,0.1,0.18,163.45,264000
1v0lDRJHo9mptTxoGFCQ7Y,Complicated Heart - 2014 Remastered Version,Michael Learns To Rock,41,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.78,0.48,7,0.03,0.41,0.09,0.79,100.07,267000
4N73fgEEennudER9hXnHOI,Out of the Blue - 2014 Remastered Version,Michael Learns To Rock,36,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.61,0.4,11,0.02,0.24,0.09,0.35,80.09,241000
4qg1esFGKNCCRYGVVNrIin,That's Why (You Go Away) - 2014 Remastered Version,Michael Learns To Rock,35,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.64,0.38,7,0.03,0.33,0.09,0.34,127,254000
5XI2EIihxzTlKLR4UUhedn,I'm Gonna Be Around - 2014 Remastered Version,Michael Learns To Rock,42,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.57,0.47,2,0.02,0.05,0.14,0.57,164.02,262000
02AT1Z0nscuElXMWBEzEKu,Paint My Love - 2014 Remastered Version,Michael Learns To Rock,37,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.58,0.51,9,0.02,0.02,0.15,0.25,142.02,231000
3FPiGFT19WRb4D0bZlw9PJ,You Took My Heart Away - 2014 Remastered Version,Michael Learns To Rock,34,25,10/25/2014,Michael Learns To Rock album,rock,album rock,0.58,0.42,6,0.03,0.18,0.11,0.12,120.9,272000
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply,67,Lost in Love,2/25/1980,Michael Learns To Rock album,rock,album rock,0.51,0.26,0,0.03,0.31,0.46,0.36,108.38,243000
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,72,Chicago 17 (Expanded & Remastered),5/14/1984,Michael Learns To Rock album,rock,album rock,0.58,0.6,11,0.03,0.37,0.22,0.39,74.01,229240
7xUVverKyPPPAW3sDqXhfi,Truly Madly Deeply,Savage Garden,52,Truly Madly Completely - The Best of Savage Garden,11/1/2005,Michael Learns To Rock album,rock,album rock,0.57,0.7,0,0.03,0.43,0.11,0.78,168.15,279400
40b31eggZB30hoqXhGm4qc,Band On The Run - Remastered 2010,Paul McCartney,14,Band On The Run (Standard),12/5/1973,The Black Album,rock,album rock,0.48,0.6,7,0.03,0.08,0.11,0.67,124.97,313027
1chu8wc9zbNqTQ2ahROys1,My Sweet Lord,George Harrison,17,All Things Must Pass (Remastered),11/27/1970,The Black Album,rock,album rock,0.54,0.68,1,0.03,0.07,0.08,0.54,120.96,281227
3D9iV6cYkYJRAPFO6DRKIE,Jealous Guy - Remastered 2010,John Lennon,66,Imagine,9/9/1971,The Black Album,rock,album rock,0.49,0.39,4,0.03,0.88,0.1,0.25,131.37,257787
1hwN2eAwsXgktvw9Qe8TrP,Photograph,Ringo Starr,58,Ringo,1/1/1973,The Black Album,rock,album rock,0.62,0.7,4,0.03,0.02,0.11,0.9,111.14,239760
4k9pqSKBHYdTGjzNeRyQ0o,How? - Remastered 2010,John Lennon,45,Imagine,9/9/1971,The Black Album,rock,album rock,0.54,0.35,7,0.05,0.88,0.2,0.21,74.16,226280
70mg60zcy50n3NWrjWlyRY,Every Night - Remastered 2011,Paul McCartney,1,McCartney (Special Edition),4/17/1970,The Black Album,rock,album rock,0.6,0.4,4,0.03,0.59,0.1,0.87,94.28,153413
67F9MFQj4YZG2i0V0HCMUs,Blow Away - 2004 Mix,George Harrison,48,George Harrison,2/20/1979,The Black Album,rock,album rock,0.64,0.63,2,0.03,0.3,0.12,0.23,115.25,240680
42dQmgOPH74StNUDD1hgYf,Maybe I’m Amazed - Remastered 2011,Paul McCartney,8,McCartney (Special Edition),4/17/1970,The Black Album,rock,album rock,0.47,0.49,7,0.03,0.39,0.62,0.37,79.26,229827
6r8cZQUc0zieslYpGuMmLj,Woman,John Lennon,1,Double Fantasy,11/17/1980,The Black Album,rock,album rock,0.59,0.66,3,0.02,0.38,0.04,0.75,79.7,212933
13VWHWIIVckG3bHq6oduFJ,Jet - Remastered 2010,Paul McCartney,8,Band On The Run (Standard),12/5/1973,The Black Album,rock,album rock,0.5,0.74,9,0.03,0.02,0.09,0.42,128.92,248360
3ntrdR24dLkKrzSGRv1FlH,Stand By Me - Remastered,John Lennon,65,Rock 'N' Roll,2/17/1975,The Black Album,rock,album rock,0.63,0.56,9,0.03,0.29,0.08,0.63,105,211667
2YnZugg0pdEkAtSHR4dwFo,No-No Song,Ringo Starr,44,Goodnight Vienna,1974,The Black Album,rock,album rock,0.9,0.53,0,0.11,0.13,0.08,0.92,118.77,154693
54CASntZ5zw4e9YiBX0zAT,Junk - Remastered 2011,Paul McCartney,1,McCartney (Special Edition),4/17/1970,The Black Album,rock,album rock,0.71,0.09,9,0.03,0.81,0.19,0.32,90.67,115293
0SEmf7XdvzCmmEjtpZKIKl,Love - Remastered 2010,John Lennon,50,Plastic Ono Band,12/11/1970,The Black Album,rock,album rock,0.61,0.06,2,0.04,0.89,0.05,0.16,80.99,202147
4nLuHzKM936R5IDgVwuDh7,The Back Seat Of My Car,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.27,0.52,10,0.03,0.71,0.62,0.48,163.21,268533
4K0IHrrajSNyuYCaJaiNH8,Watching The Wheels,John Lennon,0,Double Fantasy,11/17/1980,The Black Album,rock,album rock,0.61,0.61,0,0.05,0.41,0.32,0.27,82.93,239933
3QmUhaY5KZiOuaUH8H71LG,Mind Games - Remastered 2010,John Lennon,59,Mind Games,10/29/1973,The Black Album,rock,album rock,0.41,0.83,4,0.04,0.29,0.16,0.43,132.23,253267
2vbu6iSwyXGalSzaqLBiYH,Bluebird - Remastered 2010,Paul McCartney,1,Band On The Run (Standard),12/5/1973,The Black Album,rock,album rock,0.76,0.4,5,0.03,0.08,0.1,0.71,88.15,203160
1f1QPwS422JMbg2aRW66bw,Beautiful Boy (Darling Boy),John Lennon,0,Double Fantasy,11/17/1980,The Black Album,rock,album rock,0.57,0.47,2,0.04,0.73,0.86,0.44,111.38,245693
1zZdGnwXDLfVe8V2bclJQh,What Is Life,George Harrison,3,All Things Must Pass (Remastered),11/27/1970,The Black Album,rock,album rock,0.47,0.83,4,0.03,0.01,0.31,0.89,131.18,264413
7kipZd4tWx6Mu8kBgB2Z2r,God - Remastered 2010,John Lennon,53,Plastic Ono Band,12/11/1970,The Black Album,rock,album rock,0.64,0.27,4,0.04,0.23,0.12,0.18,112.8,252773
0SkpjIqhANcC2QQu8DIuwG,Listen To What The Man Said - Remastered 2014,Wings,29,Venus And Mars (Deluxe / Remastered),5/27/1975,The Black Album,rock,album rock,0.5,0.62,7,0.04,0.18,0.55,0.62,113.24,240987
5CG4RXjli90Zd1KDalPqeK,Crippled Inside - Remastered 2010,John Lennon,47,Imagine,9/9/1971,The Black Album,rock,album rock,0.55,0.61,0,0.04,0.19,0.08,0.68,165.62,232627
24IHwt3oO37js9tC48hWMr,You're Sixteen (You’re Beautiful And You’re Mine),Ringo Starr,33,Very Best Of,1/1/2007,The Black Album,rock,album rock,0.68,0.7,1,0.04,0.09,0.14,0.85,125.26,169787
09fyn2OvOyE55zYnQnZbGY,Let Me Roll It - Remastered 2010,Paul McCartney,3,Band On The Run (Standard),12/5/1973,The Black Album,rock,album rock,0.34,0.41,4,0.04,0.03,0.08,0.52,172.61,289813
1XT3v8CIGQ1pbbSOhv8sS4,Power To The People,John Lennon,44,Power To The People - The Hits,10/4/2010,The Black Album,rock,album rock,0.61,0.7,2,0.06,0,0.34,0.75,113.15,202560
1ixeHnO23pDi2A0AWBWmKh,Another Day,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.71,0.4,7,0.03,0.18,0.08,0.83,122.23,221840
5phKqpI3sIyHPo53q2Rabh,If Not For You,George Harrison,1,All Things Must Pass (Remastered),11/27/1970,The Black Album,rock,album rock,0.6,0.76,7,0.03,0.22,0.08,0.83,116.13,210720
7qkW1FftvUU5S2P1eNEBjr,(Just Like) Starting Over,John Lennon,1,Double Fantasy,11/17/1980,The Black Album,rock,album rock,0.7,0.79,9,0.07,0.3,0.18,0.42,99.1,236547
37RqEET1SYQaAcHDxDQLZY,Let 'Em In - Remastered 2014,Wings,51,At The Speed Of Sound (Deluxe / Remastered),3/25/1976,The Black Album,rock,album rock,0.76,0.48,10,0.06,0.49,0.09,0.63,88.05,311880
43Ud1IajwtBvw6ONj6aK2Q,Mother - Remastered 2010,John Lennon,53,Plastic Ono Band,12/11/1970,The Black Album,rock,album rock,0.53,0.35,0,0.05,0.01,0.06,0.43,135.94,336307
41TcraLQnuKmJuJ13nNwSd,Helen Wheels,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.4,0.82,9,0.04,0.01,0.34,0.66,146.12,224840
1EYzr2S8PJmqUsRMkX3cSP,I Found Out - Remastered 2010,John Lennon,45,Plastic Ono Band,12/11/1970,The Black Album,rock,album rock,0.58,0.67,7,0.48,0.02,0.13,0.51,181.12,218000
3dFfcTFKgz4zJTCiFUP5Wk,Uncle Albert/Admiral Halsey,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.39,0.38,7,0.04,0.61,0.2,0.61,91.35,289467
2ZbFPXkcaYPq3tu1mLJkjk,Instant Karma! (We All Shine On),John Lennon,50,Power To The People - The Hits,10/4/2010,The Black Album,rock,album rock,0.62,0.93,11,0.12,0,0.11,0.14,119.93,201320
7ewtBCQfNha1hzKCubsufW,Not Guilty - 2004 Mix,George Harrison,34,George Harrison,2/20/1979,The Black Album,rock,album rock,0.71,0.3,4,0.03,0.78,0.11,0.28,113.08,214933
22TOCwH0z9Mcwoa1tfQbro,Heart Of The Country,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.47,0.32,2,0.04,0.87,0.09,0.86,172.84,143827
1RX0sGFlP6GYbpJhyNDzKz,Oh Yoko! - Remastered 2010,John Lennon,21,Gimme Some Truth,10/5/2010,The Black Album,rock,album rock,0.56,0.83,1,0.03,0.28,0.2,0.81,85.18,257933
24brHv25QrIxV6MtdCKDiL,Mull Of Kintyre,Wings,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.32,0.36,2,0.03,0,0.16,0.37,92.49,284507
0szKeS5WTmnMzFIgJCQllo,It Don't Come Easy,Ringo Starr,42,Very Best Of,1/1/2007,The Black Album,rock,album rock,0.63,0.74,7,0.03,0.08,0.29,0.65,123.06,181880
5wO14EzcJEdnaDRmI35PEP,Grow Old With Me,John Lennon,21,Gimme Some Truth,10/5/2010,The Black Album,rock,album rock,0.39,0.19,7,0.03,0.88,0.24,0.33,81.02,199040
3uiMBldZ07pW0ySHDX5gzE,Silly Love Songs - Remastered 2014,Wings,53,At The Speed Of Sound (Deluxe / Remastered),3/25/1976,The Black Album,rock,album rock,0.74,0.47,0,0.03,0.13,0.28,0.82,124.95,354240
4kjrHvBGgrRx1X14sK6pnb,Real Love - Anthology 2 Version,The Beatles,1,Anthology 2,3/18/1996,The Black Album,rock,album rock,0.39,0.68,8,0.03,0.05,0.22,0.42,175.82,234053
6f48rqjb5C1sEQ4KutBI47,My Love,Paul McCartney,0,Wingspan (UK Version),5/7/2001,The Black Album,rock,album rock,0.42,0.43,5,0.03,0.43,0.07,0.15,120.27,248000
0gDyuX5rdHulQTUyrIdSR1,Oh My Love - Remastered 2010,John Lennon,53,Imagine,9/9/1971,The Black Album,rock,album rock,0.53,0.1,9,0.04,0.98,0.11,0.18,135.24,168107
5zgzuSn1nRgZX656hWdAI4,Give Me Love (Give Me Peace On Earth) - 2009 Digital Remaster,George Harrison,35,Let It Roll - Songs Of George Harrison,1/1/2009,The Black Album,rock,album rock,0.42,0.7,5,0.05,0.26,0.15,0.59,79.8,215267
0Fe8UbYzUVBlW60IlcYpHE,Pipes Of Peace - Remastered 2015,Paul McCartney,2,Pipes Of Peace (Deluxe Edition),10/28/1983,The Black Album,rock,album rock,0.37,0.41,9,0.03,0.17,0.13,0.43,94.3,235840
2xp6qbrEd1TAw98MCdOcsU,Imagine - Remastered,John Lennon,25,Gimme Some Truth,10/5/2010,The Black Album,rock,album rock,0.55,0.25,0,0.03,0.92,0.1,0.2,75.94,183973
5MurSc4fn80xQPhmCjTRTE,Here Today - Remixed 2015,Paul McCartney,1,Tug Of War (Deluxe Edition),4/26/1982,The Black Album,rock,album rock,0.24,0.2,0,0.04,0.75,0.13,0.33,165.43,148853
5n2dJROsTksXOXKwLIpEnx,All Things Must Pass - 2009 Digital Remaster,George Harrison,29,Let It Roll - Songs Of George Harrison,1/1/2009,The Black Album,rock,album rock,0.5,0.65,9,0.03,0.23,0.1,0.48,122.39,226920
78bOURRHOm19pTFIh0yuEN,And I Love Her - Live On MTV Unplugged,Paul McCartney,0,Unplugged - The Official Bootleg,5/20/1991,The Black Album,rock,album rock,0.63,0.19,1,0.04,0.51,0.11,0.56,79.65,256933
51w6nRCU68klqNfYaaVP2j,"Hi, How're You Doin'?",DREAMS COME TRUE,0,Dreams Come True,3/21/1989,City Pop 1985 シティーポップ,rock,album rock,0,0.32,1,0,0,0,0,0,4000
6ceje6UKhygjO1U1TYvv5P,Sweet Love,Junko Ohashi,0,THE BEST SONGS OF JUNKO OHASHI,12/5/1998,City Pop 1985 シティーポップ,rock,album rock,0.61,0.7,5,0.03,0.24,0.31,0.66,93.04,289333
2jsbLRAHKu0FCZcbySednM,Futari No Natsu Monogatari Never Ending Summer,オメガトライブ,35,Another Summer,7/1/1985,City Pop 1985 シティーポップ,rock,album rock,0.6,0.85,5,0.04,0.35,0.1,0.71,156.8,238467
1pZ6n8YzDy1NDjopqJyFYo,Sweet Dancer,Mr Absolutt,0,"Japanese Boogie & Disco, Vol. 2",10/9/2017,City Pop 1985 シティーポップ,rock,album rock,0.77,0.77,2,0.06,0.03,0.14,0.83,110,301091
7H5Lvcs6XoLVrde3bZfUry,LOVE IN THE FIRST DEGREE ~悪いあなた~ (Remastered 2013),Wink,26,At Heel Diamonds (Remastered 2013),12/1/1988,City Pop 1985 シティーポップ,rock,album rock,0.78,0.94,2,0.05,0.16,0.23,0.76,116.06,241707
4Z4zFrdGLhkXXJj6nOcpoQ,Brilliant White,Shizuka Kudo,21,Shizuka Kudo Original Album Collection,2012,City Pop 1985 シティーポップ,rock,album rock,0.6,0.7,0,0.03,0.59,0.11,0.64,104.03,314920
0DCzMvkONMvWDiOtVzyRUX,Dear Breeze,オメガトライブ,45,Another Summer,7/1/1985,City Pop 1985 シティーポップ,rock,album rock,0.64,0.61,8,0.03,0.41,0.26,0.74,91.21,241360
6aYRLFKPuIt399nJdro93G,Scramble Cross,オメガトライブ,35,Another Summer,7/1/1985,City Pop 1985 シティーポップ,rock,album rock,0.66,0.79,7,0.04,0.21,0.08,0.44,97.09,269067
38LrhW3eQSt3cK88dkvl5e,Misty Night Cruising,Kiyotaka Sugiyama,33,NEVER ENDING SUMMER,12/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.59,0.98,10,0.07,0.04,0.54,0.52,146.52,267893
5KhICfI5WQDmdEArnSImOL,Eastern Railroad,オメガトライブ,26,NEVER ENDING SUMMER,12/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.74,0.85,7,0.05,0.28,0.08,0.74,131.53,231000
2P3VCrDzYC9XzS7Bwu5dN3,Never Ending Summer I,オメガトライブ,23,NEVER ENDING SUMMER,12/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.66,0.81,8,0.03,0.03,0.07,0.44,137.77,337493
2aLbP76Cm8mFduDuntRit2,Never Ending Summer II,オメガトライブ,23,NEVER ENDING SUMMER,12/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.7,0.87,6,0.04,0.12,0.75,0.69,115.17,207773
6UF638eAEk8I2gfZGw7Txn,Never Ending Summer III,オメガトライブ,24,NEVER ENDING SUMMER,12/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.75,0.73,0,0.03,0.35,0.51,0.68,110.33,211293
5FEBPCGuAs6ESyb9Mw7qIO,Asphalt Lady,オメガトライブ,25,River's Island,3/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.74,0.8,7,0.03,0.14,0.05,0.7,124.56,311907
6PwbCWiHXgYuN9NZl6Tkn7,Do It Again,オメガトライブ,27,River's Island,3/21/1984,City Pop 1985 シティーポップ,rock,album rock,0.83,0.74,11,0.04,0.32,0.11,0.8,122.82,275000
4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,オメガトライブ,40,AQUA CITY,9/21/1983,City Pop 1985 シティーポップ,rock,album rock,0.7,0.7,11,0.03,0.2,0.07,0.72,130.82,274160
0XdwNwmKWdMmSWdsxt8rFS,Paddling To You,オメガトライブ,25,AQUA CITY,9/21/1983,City Pop 1985 シティーポップ,rock,album rock,0.64,0.72,9,0.03,0.19,0.18,0.57,150.26,199440
5Apf3vHBoTfRBTRhrndVXO,Midnight Down Town,オメガトライブ,37,AQUA CITY,9/21/1983,City Pop 1985 シティーポップ,rock,album rock,0.76,0.71,7,0.04,0.3,0.04,0.91,124.04,305733
3dp70eMLPsq41O60QnJcsn,Light Morning,オメガトライブ,25,AQUA CITY,9/21/1983,City Pop 1985 シティーポップ,rock,album rock,0.72,0.56,9,0.03,0.43,0.26,0.58,122.53,264267
4lL4xJcnGCLl7JbW3nSP26,Umikaze Tsushin (海風通信),オメガトライブ,20,AQUA CITY,9/21/1983,City Pop 1985 シティーポップ,rock,album rock,0.66,0.7,0,0.03,0.18,0.03,0.51,126.48,279733
