track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,speechiness,acousticness,liveness,valence,tempo,duration_ms
1gBGDhwhekrKYy7gqULf0t,Howlin' For You,The Black Keys,59,Brothers,2010-05-18,Indie Poptimism,pop,indie poptimism,0.7,0.7,11,0.1,0.0,0.1,0.5,132.61,191800
1lvWhdFZyTkdnUBYpUE3e9,Beat Of My Drum,POWERS,51,Legendary,2015-10-16,Indie Poptimism,pop,indie poptimism,0.8,0.9,6,0.1,0.1,0.1,0.9,120.03,206280
4qjLvvBh5ZeKEPyShKRf06,Narcissist (feat. The 1975),No Rome,68,RIP Indo Hisashi,2018-08-28,Indie Poptimism,pop,indie poptimism,0.5,0.7,3,0.1,0.2,0.1,0.4,179.97,195502
1Wm8n5eQpDaOk2eQjf8ENd,home ft. WALK THE MOON,morgxn,56,home ft. WALK THE MOON,2018-09-21,Indie Poptimism,pop,indie poptimism,0.7,0.7,11,0.0,0.0,0.3,0.8,100.0,205049
2UjEyfnKzaY7qpBEeESJjv,Even When The Water's Cold,!!!,52,Thr!!!er,2013,Indie Poptimism,pop,indie poptimism,0.7,0.8,2,0.0,0.1,0.2,0.9,104.97,227067
1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,Lauv,62,Chasing Fire,2018-03-29,Indie Poptimism,pop,indie poptimism,0.7,0.6,5,0.1,0.0,0.2,0.4,125.96,205267
3coUcc0CDAHz2QwdP7Pee8,If You See Her,LANY,63,Malibu Nights,2018-10-05,Indie Poptimism,pop,indie poptimism,0.6,0.7,1,0.1,0.0,0.1,0.2,117.87,182901
2kMKmb60xVUIWW2Out8ypz,Good Girls,LANY,62,LANY,2017-06-30,Indie Poptimism,pop,indie poptimism,0.7,0.7,1,0.0,0.0,0.1,0.4,117.98,249379
5xgvMrYYHTIEtx7w1LEAn0,Line by Line,PREP,56,Line by Line,2018-11-09,Indie Poptimism,pop,indie poptimism,0.8,0.5,11,0.1,0.1,0.3,0.6,93.02,237787
7yj6i3TaFhBvxbLGejrvfw,Cheapest Flight,PREP,59,Cheapest Flight,2016-01-01,Indie Poptimism,pop,indie poptimism,0.7,0.7,5,0.0,0.3,0.1,0.6,80.0,268461
7h6lpVuSGPW6RNjDXKpYDh,The Sound,The 1975,65,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,Indie Poptimism,pop,indie poptimism,0.6,0.9,0,0.1,0.1,0.5,0.6,120.71,248880
2flxduIqEbsicdmPyj1WVW,Imagination,Foster The People,73,Imagination,2019-06-21,Indie Poptimism,pop,indie poptimism,0.7,0.6,2,0.0,0.1,0.3,0.6,94.99,256267
2zcPV7NeGyhSZJK0WjETx7,Karma,Years & Years,55,Palo Santo (Deluxe),2019-02-14,Indie Poptimism,pop,indie poptimism,0.8,0.5,7,0.1,0.1,0.1,0.5,105.02,193880
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,93,Life Is Good (feat. Drake),2020-01-10,RapCaviar,rap,hip hop,0.7,0.6,2,0.5,0.1,0.2,0.5,142.04,237735
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,98,Please Excuse Me For Being Antisocial,2019-12-06,RapCaviar,rap,hip hop,0.9,0.6,10,0.1,0.1,0.8,0.6,116.97,196653
3R8CyhJfVjvgIROd5RSGhQ,I Can See,Mac Miller,73,Circles,2020-01-17,RapCaviar,rap,hip hop,0.7,0.5,5,0.1,0.4,0.1,0.1,114.86,220853
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,91,Futsal Shuffle 2020,2019-12-12,RapCaviar,rap,hip hop,0.9,0.5,7,0.2,0.0,0.2,0.3,136.97,198913
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,79,Music To Be Murdered By,2020-01-17,RapCaviar,rap,hip hop,0.8,0.7,10,0.3,0.1,0.3,0.8,166.0,210800
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,81,Sum 2 Prove,2020-01-10,RapCaviar,rap,hip hop,0.8,0.6,4,0.3,0.0,0.1,0.4,124.04,205760
2YwC2IM0ykBxtMBH9aMe5m,Money Talk,Rich The Kid,64,Money Talk,2020-01-17,RapCaviar,rap,hip hop,0.8,0.6,10,0.3,0.0,0.1,0.6,154.97,174640
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,93,KIRK,2019-09-27,RapCaviar,rap,hip hop,0.8,0.8,11,0.4,0.2,0.1,0.8,126.77,159715
5rSVQzJQ5nMUcFJDkJMfzL,First Place,Polo G,60,First Place,2020-01-17,RapCaviar,rap,hip hop,0.7,0.6,0,0.3,0.0,0.1,0.6,137.22,199992
1lO9CZo6eDrOy0S7khgryG,No Regrets (feat. Don Toliver),Eminem,71,Music To Be Murdered By,2020-01-17,RapCaviar,rap,hip hop,0.8,0.7,9,0.0,0.0,0.6,0.1,134.94,200947
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,90,Melly vs. Melvin,2019-11-22,RapCaviar,rap,hip hop,0.7,0.4,9,0.1,0.3,0.1,0.2,140.0,222997
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,87,JACKBOYS,2019-12-27,RapCaviar,rap,hip hop,0.8,0.6,8,0.2,0.0,0.2,0.3,139.86,157712
2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,86,KIRK,2019-09-27,RapCaviar,rap,hip hop,0.8,0.6,8,0.3,0.1,0.1,0.5,160.0,136366
35Ycb1cMPK6tyNMsTepijg,Dead Man Walking (feat. Future),2 Chainz,63,Dead Man Walking,2020-01-17,RapCaviar,rap,hip hop,0.8,0.7,5,0.2,0.0,0.1,0.5,150.02,135507
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,88,Woah,2019-11-08,RapCaviar,rap,hip hop,0.9,0.6,11,0.2,0.0,0.2,0.4,142.96,183011
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,Bandit (with YoungBoy Never Broke Again),2019-10-04,RapCaviar,rap,hip hop,0.5,0.6,5,0.3,0.1,0.1,0.4,180.05,189323
0jBJIQuToUUOEx7JJkiPzm,How I Move (feat. Lil Baby),Flipp Dinero,80,How I Move (feat. Lil Baby),2019-11-15,RapCaviar,rap,hip hop,0.8,0.6,5,0.2,0.1,0.2,0.8,119.95,224916
4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),Roddy Ricch,84,Please Excuse Me For Being Antisocial,2019-12-06,RapCaviar,rap,hip hop,0.8,0.6,10,0.3,0.0,0.5,0.3,140.11,198849
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,82,Death (feat. DaBaby),2019-11-12,RapCaviar,rap,hip hop,0.8,0.8,10,0.1,0.1,0.1,0.6,164.0,172196
56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,Hot (Remix) [feat. Gunna and Travis Scott],2019-11-01,RapCaviar,rap,hip hop,0.8,0.6,7,0.2,0.2,0.1,0.5,111.98,279907
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,83,DIE FOR MY BITCH,2019-07-19,RapCaviar,rap,hip hop,0.8,0.6,1,0.2,0.2,0.1,0.1,85.04,129882
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,83,Please Excuse Me For Being Antisocial,2019-12-06,RapCaviar,rap,hip hop,0.8,0.5,11,0.1,0.3,0.3,0.5,97.96,220487
0fySG6A6qLE8IvDpayb5bM,VIBEZ,DaBaby,88,KIRK,2019-09-27,RapCaviar,rap,hip hop,0.8,0.7,1,0.3,0.1,0.1,0.8,154.19,144935
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),Young Thug,82,So Much Fun (Deluxe),2019-12-20,RapCaviar,rap,hip hop,0.8,0.5,7,0.2,0.0,0.2,0.4,145.0,174067
09TZsMHXEtQkdmMJZPLKup,UP THE SMOKE (with Offset),Stunna 4 Vegas,81,UP THE SMOKE (with Offset),2019-11-08,RapCaviar,rap,hip hop,0.9,0.8,4,0.4,0.1,0.2,0.9,142.99,188048
3Gzcb65waeZYidm0vSaelM,Red Light,Tee Grizzley,56,Red Light,2020-01-17,RapCaviar,rap,hip hop,0.8,0.7,1,0.2,0.0,0.2,0.2,98.0,127347
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,92,No Idea,2019-05-29,RapCaviar,rap,hip hop,0.7,0.6,6,0.1,0.6,0.2,0.4,128.04,153750
735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,83,Somebody,2019-10-11,RapCaviar,rap,hip hop,0.6,0.7,6,0.3,0.4,0.1,0.3,89.92,174333
35Xf2ABjPzUXKz19akd7Jj,Famous Hoes,NLE Choppa,80,Famous Hoes,2019-12-10,RapCaviar,rap,hip hop,0.7,0.6,4,0.2,0.3,0.3,0.3,81.48,135460
0eHFPf7gom9ztF7Jc6FP6C,What I Please (feat. Denzel Curry),Smokepurpp,74,What I Please (feat. Denzel Curry),2019-12-11,RapCaviar,rap,hip hop,0.8,0.7,10,0.3,0.0,0.1,0.5,139.88,140591
3yD2LWeCCFu7ybBO3lwbXM,U Played (feat. Lil Baby),Moneybagg Yo,73,U Played (feat. Lil Baby),2020-01-03,RapCaviar,rap,hip hop,0.9,0.8,2,0.2,0.0,0.3,0.9,134.96,164754
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,84,AI YoungBoy 2,2019-10-11,RapCaviar,rap,hip hop,0.9,0.7,10,0.3,0.0,0.1,1.0,154.9,148630
05JdgtCKkZ5CoOjM5KS4EG,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",NLE Choppa,77,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) [Remix]",2019-12-06,RapCaviar,rap,hip hop,0.8,0.9,7,0.4,0.3,0.1,0.9,175.01,198694
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,JACKBOYS,2019-12-27,RapCaviar,rap,hip hop,0.6,0.5,2,0.0,0.1,0.1,0.1,153.13,244874
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,Trippie Redd,83,A Love Letter To You 4,2019-11-22,RapCaviar,rap,hip hop,0.7,0.4,2,0.2,0.1,0.3,0.2,142.05,199437
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,83,Immortal,2019-10-31,RapCaviar,rap,hip hop,0.7,0.9,6,0.5,0.0,0.1,0.7,184.19,254723
66FltlEV09mPJYAyfYm8De,Bang Bang,YNW Melly,78,Melly vs. Melvin,2019-11-22,RapCaviar,rap,hip hop,0.7,0.5,10,0.4,0.2,0.1,0.4,179.69,260333
1K2xWMZP8mgMXAR5SpcLQu,Heart On Ice - Remix,Rod Wave,70,Ghetto Gospel,2019-11-01,RapCaviar,rap,hip hop,0.8,0.4,10,0.2,0.2,0.1,0.3,79.04,195190
364spZLB5bhNlnPrzvUB41,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,79,Reply (feat. Lil Uzi Vert),2019-11-15,RapCaviar,rap,hip hop,0.5,0.6,9,0.1,0.0,0.1,0.2,112.15,183589
3JERoo6pokCgQ81z79Jpmo,That's Tuff (feat. Quavo),Rich The Kid,75,That's Tuff,2019-12-06,RapCaviar,rap,hip hop,0.9,0.6,10,0.2,0.6,0.1,0.3,137.99,154000
4E08gEca6avoGx5SS4MM6T,G Walk (with Chris Brown),Lil Mosey,52,G Walk (with Chris Brown),2019-06-07,RapCaviar,rap,hip hop,0.7,0.7,0,0.1,0.3,0.1,0.7,89.97,141333
050ud0e5cmIYjmXplDugVQ,Ready Set (feat. Big Sean),Kash Doll,73,Stacked,2019-10-18,RapCaviar,rap,hip hop,0.8,0.6,4,0.1,0.0,0.1,0.5,96.0,165375
4YrS33mjBWWchoLJTkAKwt,Go In,Lil Tjay,78,Go In,2019-12-13,RapCaviar,rap,hip hop,0.8,0.7,9,0.2,0.1,0.1,0.8,122.0,254963
2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,82,BEST ON EARTH (feat. BIA),2019-10-18,RapCaviar,rap,hip hop,0.6,0.8,5,0.3,0.2,0.1,0.6,179.98,160720
34e2WyzmjG2aDk7KykOOZZ,Take It Down (feat. Offset),Pardison Fontaine,72,UNDER8ED,2019-11-15,RapCaviar,rap,hip hop,0.9,0.5,1,0.1,0.0,0.2,0.3,143.05,208976
4DkZDzcHicZBXCEdA19oWs,Big Drip,Fivio Foreign,73,Pain and Love - EP,2019-11-13,RapCaviar,rap,hip hop,0.8,0.7,0,0.4,0.2,0.2,0.5,139.96,168307
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,76,Meet The Woo,2019-07-26,RapCaviar,rap,hip hop,0.5,0.8,7,0.4,0.2,0.4,0.6,142.09,216387
6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,Tyla Yaweh,77,I Think I Luv Her,2019-09-27,RapCaviar,rap,hip hop,0.9,0.6,11,0.3,0.0,0.1,0.8,84.0,160742
7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset),Don Toliver,83,JACKBOYS,2019-12-27,RapCaviar,rap,hip hop,0.8,0.8,2,0.1,0.3,0.1,0.7,147.96,157133
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,85,JESUS IS KING,2019-10-25,RapCaviar,rap,hip hop,0.5,0.9,1,0.4,0.0,0.0,0.4,180.29,104591
2VhbfT4qyB4KFhVEDplXxX,Sunset Blvd,7apes,54,Sunset Blvd,2018-08-19,Jazz Vibes,rap,hip hop,0.8,0.5,6,0.0,0.0,0.1,0.5,132.04,196364
4aytB0kODhqRLnJwdJqUmW,Karru,FloFilz,53,Karru,2020-01-08,Jazz Vibes,rap,hip hop,0.8,0.4,10,0.1,0.2,0.1,1.0,173.97,149016
5vCMqXWUY0gQffbbX1z2eK,Visit By Cap Kendricks,Funky Notes,56,Second Home,2019-05-03,Jazz Vibes,rap,hip hop,0.5,0.7,6,0.3,0.3,0.5,0.8,81.63,195333
0eOOTL9t2P448umBMf8vcS,Wasabi Terraces,Testiculo y Uno,56,Wasabi Terraces,2019-12-18,Jazz Vibes,rap,hip hop,0.8,0.2,2,0.1,0.2,0.7,0.6,87.21,188053
0cZcOtDqLaavK7LowhTBsa,sunny,j'san,65,sunny,2018-04-26,Jazz Vibes,rap,hip hop,0.8,0.4,0,0.1,0.5,0.1,0.6,138.03,139130
6BwCkzxd3h6eA5xqOUZzUY,Leaves covered by snow,No Spirit,60,Chillhop Essentials Winter 2019,2019-12-11,Jazz Vibes,rap,hip hop,0.5,0.3,8,0.0,0.7,0.1,0.1,89.99,184000
0vTJP35J4M1PY9iAA8UmbV,Sao Paulo Sunset,Saib,59,Summer Days,2019-03-08,Jazz Vibes,rap,hip hop,0.7,0.9,7,0.1,0.3,0.4,0.8,176.15,207401
5VmL8CrjM82tIGWwum8Cbo,Venice,Gyvus,62,Venice,2018-06-23,Jazz Vibes,rap,hip hop,0.9,0.6,8,0.1,0.3,0.1,0.8,95.01,156632
6VCeEqyExn5hfV1dBsGDIm,Fave Thing,Funky Notes,56,Fave Thing,2019-11-01,Jazz Vibes,rap,hip hop,0.5,0.4,4,0.3,0.2,0.1,0.2,169.47,184000
1xHXZxN2boq8o6ohlAlB1O,Raw Quartet,Cookin Soul,59,Raw Quartet,2019-12-18,Jazz Vibes,rap,hip hop,0.7,0.5,7,0.1,0.2,0.2,0.3,84.02,182857
6B6QA7QrMPio472SsQjQnh,Vaca,Wun Two,56,Vaca,2019-12-30,Jazz Vibes,rap,hip hop,0.8,0.3,4,0.0,0.1,0.1,0.7,142.07,128451
7sTVsEhtLy217gr6739xF4,Ready to Diet,Kevoe West,52,Ready to Diet,2019-12-06,Jazz Vibes,rap,hip hop,0.6,0.4,1,0.0,0.0,0.4,0.3,90.04,144250
6sCNSFRrvhVlLGWJTvTvbm,Whales,Cap Kendricks,54,Keep Swimming,2019-12-20,Jazz Vibes,rap,hip hop,0.4,0.3,5,0.0,0.8,0.5,0.1,82.79,127229
74D5pms3OKB8xEem6KwLdY,Belém,DAO,61,Belém,2019-09-06,Jazz Vibes,rap,hip hop,0.8,0.7,11,0.1,0.1,0.1,0.3,99.96,125400
4fypvLcaDU7pdHJ5xlRFPV,grass,MF Eistee,53,grass,2019-12-20,Jazz Vibes,rap,hip hop,0.8,0.4,11,0.2,0.5,0.1,0.6,166.12,161928
5whd3bsCbU8yuQGfFY3w7U,Friendly Candy,Burrito Brown,54,Honey Drop & Friendly Candy,2019-10-06,Jazz Vibes,rap,hip hop,0.6,0.7,11,0.0,0.5,0.1,0.0,89.0,148000
07PnRpdo0I4sEKahf0Os8l,Homesick,Kazam,53,Homesick,2019-12-18,Jazz Vibes,rap,hip hop,0.4,0.4,2,0.1,0.8,0.3,0.3,75.86,141509
6LoeOsb4PfpP0ph9iMsvUf,Atrebor,Flughand,57,Atrebor,2019-11-20,Jazz Vibes,rap,hip hop,0.8,0.5,5,0.1,0.6,0.1,0.5,82.1,136680
5Y4nAJYenoA15vWtRJllMP,meditate minds,digitalluc,57,Meditate minds,2019-12-20,Jazz Vibes,rap,hip hop,0.6,0.4,9,0.1,0.4,0.1,0.4,68.46,137143
1p5jbuZMzTZUXOlmI8VRIl,Ensnared,Melodiesinfonie,57,Ensnared,2019-12-20,Jazz Vibes,rap,hip hop,0.5,0.4,5,0.0,0.8,0.2,0.5,140.67,211150
6oW0uYJZAR5RjOWBr9onVj,Devoted Passion,Figub Brazlevic,53,Devoted Passion / Moonlight in Marrakech,2019-12-20,Jazz Vibes,rap,hip hop,0.7,0.8,10,0.1,0.4,0.1,0.6,83.02,143133
4qv0hnIWqV1k1AksEY52RP,Sofa Stories,Moods,57,Sofa Stories,2019-12-16,Jazz Vibes,rap,hip hop,0.6,0.4,0,0.3,0.5,0.1,0.2,84.0,189250
24LlCzV5XHVGSvIUa9Ke2G,What Might Have Been,Robot Orchestra,52,What Might Have Been,2019-12-16,Jazz Vibes,rap,hip hop,0.5,0.5,1,0.1,0.7,0.1,0.2,76.87,186284
5g3lpA0rVxdt4EtNwJQBQw,Focus,Phlocalyst,56,Focus,2019-12-20,Jazz Vibes,rap,hip hop,0.5,0.2,3,0.0,0.7,0.1,0.1,79.98,132000
4d4IrFVJFASjI1QC0zDKuv,Verdi,Wun Two,52,Verdi,2019-12-13,Jazz Vibes,rap,hip hop,0.9,0.5,5,0.1,0.1,0.1,0.4,112.14,68644
0o7YSyPeTwuZXi4rn7NDlB,Ballads for Backgrounds,Konteks,52,Ballads for Backgrounds,2019-12-20,Jazz Vibes,rap,hip hop,0.8,0.4,11,0.4,0.8,0.1,0.6,172.11,122791
0w7HY9VhJF5KHPqhOyY6Sg,Aspen,Nokiaa,56,Aspen,2019-12-20,Jazz Vibes,rap,hip hop,0.8,0.4,8,0.1,0.1,0.1,0.2,110.05,114545
1MmD2ICUPPyGxGDVypctcF,Leaving,High John,52,Leaving,2019-12-20,Jazz Vibes,rap,hip hop,0.4,0.3,10,0.1,0.9,0.1,0.5,111.6,106216
2jT4R7AMB7SrA4hXOkylYo,Flashlight,Made in M,56,Flashlight,2019-12-15,Jazz Vibes,rap,hip hop,0.7,0.1,8,0.3,0.8,0.1,0.7,148.2,102162
6crAYI7gZzmGHtKINtuUn7,For Sale,Mr. Collage,51,Layers,2019-12-12,Jazz Vibes,rap,hip hop,0.8,0.7,11,0.1,0.2,0.1,0.7,77.55,198261
1nNSbg1oXFH5AxyI1WRxkF,The Jam,Tru Comers,51,EXPEDITion Vol. 25: Heartbreakahz,2019-12-11,Jazz Vibes,rap,hip hop,0.7,0.4,11,0.1,0.1,0.1,0.2,77.71,217625
14gE9N9Hx3WyLL1U3CnizM,Waking Dreams,damaa.beats,52,Waking Dreams,2019-12-06,Jazz Vibes,rap,hip hop,0.7,0.2,11,0.1,0.7,0.1,0.5,79.98,132000
51mcuqQpPcsMRZ5KW0A0In,cherry,Tom Doolie,52,cherry,2019-12-09,Jazz Vibes,rap,hip hop,0.6,0.4,4,0.2,0.5,0.4,0.3,118.92,126055
5qCr1Rq9otIdSC2WyAJ1fH,taiyō,lōland,52,taiyō | el nido,2019-12-13,Jazz Vibes,rap,hip hop,0.5,0.5,0,0.1,0.8,0.3,0.2,87.69,182770
4KIhtAJo1zQmT7CiztTsKI,Méditerranée,Figub Brazlevic,54,Treflip FS Blunt / Méditerranée,2019-11-22,Jazz Vibes,rap,hip hop,0.7,0.5,11,0.0,0.1,0.2,0.2,172.1,136744
1YG7HsQ6msnV0z2FDTptnf,City Stroll,Otis Ubaka,51,City Stroll,2019-12-03,Jazz Vibes,rap,hip hop,0.8,0.5,6,0.2,0.4,0.2,0.2,86.06,158372
2DHHKsZ1ejniF4qGlGNz3z,Motel Hours,Kid Tarô,51,Motel Hours,2019-12-06,Jazz Vibes,rap,hip hop,0.7,0.3,8,0.1,0.7,0.1,0.3,166.09,119422
5CFUgwifmVBL4lrIVP2rp7,Perspective,Oatmello,57,Listening to the Leaves Fall,2019-12-11,Jazz Vibes,rap,hip hop,0.6,0.5,0,0.0,0.3,0.1,0.3,152.06,113684
52IWmLOUfIW2a8dHnMW0Gt,Quiet Mornings,Mr. Käfer,58,On The Rhodes,2019-11-11,Jazz Vibes,rap,hip hop,0.5,0.2,4,0.1,0.8,0.1,0.3,162.12,139417
34SsCsOInrOqdkbjaoJWzn,linus,lōland,53,linus | aire,2019-11-15,Jazz Vibes,rap,hip hop,0.8,0.5,7,0.1,0.3,0.1,0.5,160.15,165790
2sLO22lacNt7fQguWaBKRo,Swordfighter,Andrew Applepie,53,Six Chill Beats,2019-10-11,Jazz Vibes,rap,hip hop,0.6,0.4,10,0.0,0.7,0.1,0.5,139.81,166587
14kpqRxMt2iAvNvMEoGJws,City Samba,Konteks,60,Faces & Spaces,2018-12-14,Jazz Vibes,rap,hip hop,0.4,0.4,6,0.0,0.3,0.1,0.4,88.01,180000
2FygRDP2PuxcvWGGyf3nao,In My Head,DAO,61,The View / In My Head,2019-11-15,Jazz Vibes,rap,hip hop,0.8,0.4,11,0.1,0.8,0.1,0.5,135.99,130588
7mpdWGRFeoww1AR1qz0T5v,Japanese Garden,Katashi Kaitō,52,Japanese Garden,2019-11-21,Jazz Vibes,rap,hip hop,0.5,0.3,1,0.3,0.6,0.1,0.4,136.34,127286
6xZWNYuoNPDOJnH8ez4Ydc,Vibin' Out,Ruck P,56,Vibin' Out,2019-04-15,Jazz Vibes,rap,hip hop,0.7,0.4,9,0.0,0.0,0.1,0.4,93.98,227500
4G2WtXPgkDl0dnwzoBbBSj,4:20 PM,Bluedoom,63,4:20 PM,2018-08-30,Jazz Vibes,rap,hip hop,0.8,0.3,6,0.3,0.9,0.3,0.8,80.0,99000
7gPjBaQ0ezSHIAVlYTk9ad,sunset cruise,Slowheal,54,sunset cruise,2019-04-17,Jazz Vibes,rap,hip hop,0.6,0.5,5,0.1,0.8,0.1,0.2,90.02,160674
20k7dNVQhMqPEYlOwFrmC6,Moonlight Bossa,Jazzinuf,53,Lapis Lazuli,2019-10-09,Jazz Vibes,rap,hip hop,0.5,0.9,8,0.1,0.2,0.2,0.6,179.82,141333
37WThuwPuTsonUbRbeGZXz,Night Train,Koralle,53,Night Train,2019-09-04,Jazz Vibes,rap,hip hop,0.6,0.4,0,0.0,0.1,0.2,0.7,90.02,153373
3xhbFPgrYiWY7Oz3qovZuj,autumn daze,charlie toØ human,52,Ruins & Heart Blossoms - Disc 1,2019-10-08,Jazz Vibes,rap,hip hop,0.8,0.3,5,0.1,0.8,0.1,0.6,38.98,157279
4q9OiG2pXGdP7xmcRRNFMt,High as Fuck,Thelonious Coltrane,52,High as Fuck,2019-07-30,Jazz Vibes,rap,hip hop,0.7,0.3,7,0.1,0.2,0.1,0.7,84.04,189661
4mEyUJn4hgJCz75UWv3YTz,Cordite In The Air,mädmäx,54,Cordite In The Air,2019-12-13,Jazz Vibes,rap,hip hop,0.7,0.1,1,0.3,0.3,0.1,0.3,85.04,130765
0DvqAXyoA7zRB8wgH0DjRO,Ji-Eun's Sunset,City Girl,61,Neon Impasse,2018-07-02,Jazz Vibes,rap,hip hop,0.9,0.5,4,0.1,0.1,0.1,0.2,118.02,168814
3q2zODlw1n3be81eW3SHcv,Grounds,DLJ,57,Grounds,2019-11-26,Jazz Vibes,rap,hip hop,0.5,0.3,11,0.4,0.8,0.2,0.4,174.75,114483
0T3MQGkFdP9FxUJ4bRO3VH,Stranger,Phlocalyst,52,Stranger,2019-11-15,Jazz Vibes,rap,hip hop,0.5,0.1,8,0.1,0.1,0.1,0.4,174.01,151688
19K24V0kGvNLFYCR8jMs88,It's Ok,Pandrezz,63,It's Ok,2019-03-20,Jazz Vibes,rap,hip hop,0.7,0.3,7,0.0,0.8,0.1,0.1,87.0,168297
4ZTVECvBdO9XU4tNhQcgQ0,Cheeky Steve,Mr Mantega,51,Cheeky Steve,2019-10-25,Jazz Vibes,rap,hip hop,0.8,0.7,8,0.2,0.4,0.1,0.5,160.05,147164
5C4sp6JprCFTO9ZQcg4qXs,By,HNNY,58,Hosoi,2019-09-13,Jazz Vibes,rap,hip hop,0.7,0.4,2,0.1,0.6,0.1,0.3,168.1,166345
3o9rQJLHEq9mNQIOD4VF3C,Soulstice,Freddie Joachim,52,Soulstice,2019-10-11,Jazz Vibes,rap,hip hop,0.7,0.5,2,0.1,0.5,0.1,0.4,80.05,192375
7EnhGSOY5RbeIkFaoxiHZ2,I need to paint my walls,A L E X,61,Chillhop Essentials Winter 2018,2018-12-12,Lush Lofi,rap,hip hop,0.8,0.3,0,0.1,0.8,0.1,0.2,134.99,163500
2riiA8hqsPHzi2OYZLRDLC,Air Conditioning,Guustavv,52,Resan,2019-09-13,Lush Lofi,rap,hip hop,0.6,0.2,7,0.1,1.0,0.1,0.2,59.98,150000
1mZxvQwXxNivipBi5IQqGM,Desolate Blur,Jobii,53,Berk Jam,2019-07-12,Lush Lofi,rap,hip hop,0.3,0.3,6,0.0,0.9,0.1,0.0,77.2,183146
3m3IcXx0tjp9tgkisn60YE,bouquet of balloons,biosphere,54,Rekindle the Past,2018-06-03,Lush Lofi,rap,hip hop,0.7,0.3,7,0.1,0.4,0.1,0.8,162.01,183704
289bzvdfHv0bAMNSaxr3sK,Surf,Osoku,51,Tape A,2019-09-13,Lush Lofi,rap,hip hop,0.7,0.3,1,0.1,0.9,0.1,0.3,144.02,147833
1WghIFKtGge4jNYtDDI4AO,faceless woman,less.people,52,respect.her,2018-07-16,Lush Lofi,rap,hip hop,0.5,0.3,10,0.0,0.7,0.1,0.2,123.0,196098
3urdAMyf3Q5Dq373k8clrZ,Fresh Air,goosetaf,51,Memory Bloom,2019-05-10,Lush Lofi,rap,hip hop,0.3,0.2,1,0.2,0.9,0.2,0.1,79.74,147000
4ZEN3u4mTt8gxIEPAH9bXG,Last Light in August,Chaxti,55,Nothing Is Left Behind,2019-10-11,Lush Lofi,rap,hip hop,0.4,0.5,5,0.0,0.2,0.2,0.1,121.99,208525
7JFI3PMMPDpoHt5mPLh8wK,Laze,Flovry,55,Chillhop Essentials Spring 2019,2019-03-20,Lush Lofi,rap,hip hop,0.5,0.2,10,0.1,1.0,0.3,0.3,75.3,98000
